"Geneid"	"Phase1.IR1.1009.POOL.0003202425.5104.SL.0095"	"Phase1.IR1.1009.POOL.0003202427.5104.SL.0287"	".Phase1.IR1.1009.POOL.0003202429.5104.SL.0479"
"ENSG00000235730.1"	0	0	0
"ENSG00000227183.3"	2	1	0
"ENSG00000213468.3"	64	40	48
"ENSG00000241418.1"	4	2	1
"ENSG00000228089.1"	3	2	3
"ENSG00000235190.1"	0	0	0
"ENSG00000200587.1"	2	0	0
"ENSG00000265686.1"	0	0	0
"ENSG00000134602.11"	2540	1828	2227
"ENSG00000165694.5"	2	4	4
"ENSG00000228819.1"	1	1	0
"ENSG00000123728.5"	2165	1295	1583
"ENSG00000232160.2"	90	34	69
"ENSG00000076770.10"	18161	15704	20576
"ENSG00000206900.1"	0	0	0
"ENSG00000171004.13"	10	7	5
"ENSG00000235849.1"	0	0	0
"ENSG00000227064.1"	0	0	2
"ENSG00000134588.8"	3	3	3
"ENSG00000225949.1"	1	0	1
"ENSG00000207100.1"	0	12	1
"ENSG00000183434.9"	2	0	4
"ENSG00000202199.1"	0	0	0
"ENSG00000265471.1"	1	1	0
"ENSG00000076716.7"	20	15	16
"ENSG00000206765.1"	0	0	0
"ENSG00000147257.9"	16	4	12
"ENSG00000227008.2"	0	1	1
"ENSG00000211495.1"	0	0	0
"ENSG00000233260.1"	0	0	1
"ENSG00000232068.1"	2	0	0
"ENSG00000200572.1"	0	0	0
"ENSG00000224908.1"	0	0	0
"ENSG00000207572.1"	0	0	1
"ENSG00000208034.1"	0	0	0
"ENSG00000207812.2"	0	0	0
"ENSG00000207710.1"	0	2	0
"ENSG00000239594.2"	0	0	0
"ENSG00000207602.1"	0	0	1
"ENSG00000232664.2"	2	0	0
"ENSG00000272244.1"	0	1	0
"ENSG00000203952.5"	0	1	4
"ENSG00000214961.2"	0	1	0
"ENSG00000156531.12"	1231	900	1059
"ENSG00000251962.1"	0	0	0
"ENSG00000165704.10"	326	98	120
"ENSG00000226107.1"	9	1	2
"ENSG00000216001.1"	0	1	0
"ENSG00000199132.1"	0	0	0
"ENSG00000207755.1"	0	1	0
"ENSG00000207784.1"	0	0	3
"ENSG00000223749.3"	13	6	24
"ENSG00000208005.1"	0	0	0
"ENSG00000227060.2"	5	1	6
"ENSG00000170965.5"	1	2	2
"ENSG00000235813.1"	0	1	1
"ENSG00000236509.2"	1	0	0
"ENSG00000237432.2"	0	1	1
"ENSG00000199920.1"	0	0	0
"ENSG00000156504.12"	931	735	920
"ENSG00000156500.10"	362	155	222
"ENSG00000101928.8"	384	306	422
"ENSG00000221299.1"	0	0	0
"ENSG00000207081.1"	0	0	0
"ENSG00000236091.1"	1	0	0
"ENSG00000231929.2"	0	3	0
"ENSG00000184785.4"	6	3	7
"ENSG00000212747.3"	11	4	3
"ENSG00000134590.9"	97	21	68
"ENSG00000203950.6"	40	10	18
"ENSG00000228372.3"	0	0	0
"ENSG00000234228.1"	0	1	1
"ENSG00000196972.6"	10	6	8
"ENSG00000224107.1"	0	0	0
"ENSG00000256815.1"	0	0	0
"ENSG00000223809.1"	1	0	0
"ENSG00000256182.1"	0	0	0
"ENSG00000232582.1"	0	0	0
"ENSG00000169551.8"	1	2	0
"ENSG00000236491.1"	1	1	1
"ENSG00000228922.1"	0	0	0
"ENSG00000264894.1"	0	0	0
"ENSG00000227792.1"	0	0	0
"ENSG00000186376.10"	1684	1082	1553
"ENSG00000238210.2"	0	0	0
"ENSG00000173275.8"	407	254	362
"ENSG00000229015.1"	0	0	2
"ENSG00000178947.8"	47	28	42
"ENSG00000201440.1"	0	0	1
"ENSG00000225769.1"	10	8	15
"ENSG00000271158.1"	0	1	0
"ENSG00000225235.1"	2	3	5
"ENSG00000165359.10"	2044	1563	2074
"ENSG00000264284.1"	0	0	0
"ENSG00000237833.1"	1	2	0
"ENSG00000224539.1"	4	6	3
"ENSG00000198022.6"	4	2	3
"ENSG00000232478.4"	2	1	0
"ENSG00000242185.3"	0	0	0
"ENSG00000232417.5"	0	1	0
"ENSG00000233861.1"	0	0	0
"ENSG00000238200.1"	0	0	0
"ENSG00000228836.4"	0	0	0
"ENSG00000242284.3"	0	0	1
"ENSG00000226907.4"	0	0	0
"ENSG00000181433.5"	3	5	13
"ENSG00000230162.1"	15	7	9
"ENSG00000169446.4"	1120	518	905
"ENSG00000198689.5"	1025	658	929
"ENSG00000219930.4"	0	0	0
"ENSG00000231513.3"	15	3	13
"ENSG00000239080.1"	0	0	0
"ENSG00000022267.12"	402	270	419
"ENSG00000129680.11"	367	225	331
"ENSG00000230079.1"	4	0	4
"ENSG00000156920.6"	3	3	7
"ENSG00000266272.1"	0	0	1
"ENSG00000102239.4"	3	2	0
"ENSG00000102241.7"	815	533	765
"ENSG00000102243.8"	2	0	2
"ENSG00000216060.1"	0	0	0
"ENSG00000199424.1"	3	1	0
"ENSG00000252320.1"	0	0	0
"ENSG00000233093.1"	93	62	57
"ENSG00000102245.3"	394	223	371
"ENSG00000129675.11"	6021	3715	5446
"ENSG00000212510.1"	0	0	0
"ENSG00000271339.1"	0	0	0
"ENSG00000231164.1"	0	4	1
"ENSG00000225125.2"	29	13	15
"ENSG00000202279.1"	3	3	2
"ENSG00000232611.1"	111	80	103
"ENSG00000225400.1"	0	1	0
"ENSG00000147274.10"	5372	2704	3872
"ENSG00000206979.1"	0	0	0
"ENSG00000234062.3"	44	18	36
"ENSG00000232379.1"	0	0	0
"ENSG00000241150.1"	17	10	18
"ENSG00000237307.2"	3	0	3
"ENSG00000263845.1"	0	1	0
"ENSG00000165370.1"	0	1	0
"ENSG00000214748.2"	0	0	1
"ENSG00000237584.1"	0	0	1
"ENSG00000224765.1"	0	0	0
"ENSG00000156925.7"	3	1	5
"ENSG00000239579.2"	2	0	0
"ENSG00000229562.1"	0	0	0
"ENSG00000222114.1"	0	0	0
"ENSG00000252163.1"	0	0	1
"ENSG00000183981.7"	1	0	3
"ENSG00000214930.2"	0	1	0
"ENSG00000232183.1"	0	0	0
"ENSG00000129682.9"	64	35	58
"ENSG00000207800.1"	0	1	0
"ENSG00000226031.1"	3	6	4
"ENSG00000235975.1"	1	1	1
"ENSG00000173954.7"	0	0	1
"ENSG00000232549.1"	2	3	1
"ENSG00000101981.6"	1	1	2
"ENSG00000101977.15"	66	34	65
"ENSG00000216114.2"	0	0	0
"ENSG00000238485.1"	4	1	1
"ENSG00000101974.10"	2184	1412	2137
"ENSG00000221375.1"	0	0	0
"ENSG00000252719.1"	0	0	0
"ENSG00000207633.1"	31	18	37
"ENSG00000203933.2"	1	0	0
"ENSG00000233145.1"	0	0	0
"ENSG00000214653.3"	3	1	4
"ENSG00000241248.2"	2	0	0
"ENSG00000230707.1"	1	2	1
"ENSG00000231110.1"	0	0	0
"ENSG00000224942.1"	1	1	0
"ENSG00000263377.1"	0	0	0
"ENSG00000225758.1"	0	4	0
"ENSG00000134595.6"	2	3	3
"ENSG00000230668.1"	0	1	0
"ENSG00000203930.6"	2	1	0
"ENSG00000184258.5"	0	4	3
"ENSG00000221081.1"	0	0	0
"ENSG00000229269.1"	1	1	0
"ENSG00000227234.1"	0	0	0
"ENSG00000235604.1"	0	0	0
"ENSG00000207041.1"	6	49	18
"ENSG00000214925.3"	0	0	1
"ENSG00000261212.1"	13	8	13
"ENSG00000182195.6"	14	4	12
"ENSG00000198573.6"	0	0	0
"ENSG00000213423.4"	0	2	0
"ENSG00000227779.1"	1	0	0
"ENSG00000226574.1"	0	0	1
"ENSG00000198021.5"	0	0	0
"ENSG00000203926.4"	0	0	0
"ENSG00000223438.1"	0	0	0
"ENSG00000196406.4"	0	0	0
"ENSG00000165509.9"	0	6	3
"ENSG00000155495.8"	3	2	5
"ENSG00000236205.1"	1	0	1
"ENSG00000225469.3"	0	0	1
"ENSG00000250625.1"	0	0	0
"ENSG00000046774.9"	0	0	0
"ENSG00000201000.1"	0	0	0
"ENSG00000266319.1"	1	0	0
"ENSG00000239188.1"	0	0	0
"ENSG00000189326.4"	0	2	0
"ENSG00000202473.1"	0	0	0
"ENSG00000199878.1"	0	0	0
"ENSG00000227303.1"	0	2	1
"ENSG00000226064.1"	0	0	0
"ENSG00000235539.1"	0	1	0
"ENSG00000230130.1"	1	0	0
"ENSG00000221505.1"	0	0	0
"ENSG00000189252.4"	0	0	0
"ENSG00000227675.1"	0	2	1
"ENSG00000179542.11"	146	120	145
"ENSG00000213924.3"	1	0	0
"ENSG00000203924.2"	0	1	0
"ENSG00000225970.1"	0	0	0
"ENSG00000235729.1"	0	0	0
"ENSG00000102069.3"	0	2	1
"ENSG00000224630.2"	0	0	0
"ENSG00000235598.1"	1	1	0
"ENSG00000215054.3"	0	1	0
"ENSG00000201912.1"	2	0	1
"ENSG00000233548.1"	0	0	1
"ENSG00000234712.1"	0	0	0
"ENSG00000203923.4"	0	0	1
"ENSG00000231093.1"	3	2	5
"ENSG00000270709.1"	0	0	0
"ENSG00000185985.7"	4	4	3
"ENSG00000221870.2"	0	2	0
"ENSG00000216032.1"	0	0	1
"ENSG00000252219.1"	0	0	0
"ENSG00000216075.1"	0	1	0
"ENSG00000216005.1"	0	0	0
"ENSG00000215943.1"	0	0	0
"ENSG00000216098.1"	0	1	0
"ENSG00000216064.1"	0	0	0
"ENSG00000216056.1"	1	0	0
"ENSG00000201594.1"	0	0	0
"ENSG00000234748.1"	0	0	0
"ENSG00000226388.1"	0	0	1
"ENSG00000231686.1"	4	2	0
"ENSG00000235699.2"	0	0	0
"ENSG00000224440.1"	0	0	0
"ENSG00000225660.1"	0	0	0
"ENSG00000271660.1"	0	0	0
"ENSG00000216171.1"	1	0	0
"ENSG00000207871.2"	0	0	0
"ENSG00000207873.1"	0	0	0
"ENSG00000207984.1"	0	0	0
"ENSG00000207731.1"	0	0	0
"ENSG00000207969.1"	0	0	0
"ENSG00000207589.1"	0	0	0
"ENSG00000252583.2"	0	0	0
"ENSG00000212013.1"	0	0	1
"ENSG00000212014.1"	0	0	1
"ENSG00000208000.1"	0	0	0
"ENSG00000207641.1"	0	0	1
"ENSG00000207868.1"	0	0	2
"ENSG00000207866.1"	0	0	0
"ENSG00000207867.1"	0	0	0
"ENSG00000228855.1"	0	0	0
"ENSG00000227505.1"	0	1	0
"ENSG00000271175.1"	1	0	0
"ENSG00000202051.1"	1	0	0
"ENSG00000227083.1"	2	2	4
"ENSG00000268066.1"	6	4	10
"ENSG00000102081.9"	3390	2255	2982
"ENSG00000236337.1"	89	76	111
"ENSG00000176988.4"	0	1	6
"ENSG00000201285.1"	0	0	0
"ENSG00000219507.4"	4	8	3
"ENSG00000233467.2"	0	3	1
"ENSG00000176970.8"	0	0	0
"ENSG00000237741.1"	0	2	0
"ENSG00000155966.9"	305	217	273
"ENSG00000223516.1"	11	5	2
"ENSG00000222313.1"	0	0	0
"ENSG00000242186.1"	0	1	0
"ENSG00000264702.1"	0	0	0
"ENSG00000251797.1"	0	0	0
"ENSG00000010404.13"	8446	3860	5363
"ENSG00000241489.3"	269	124	162
"ENSG00000238039.1"	43	13	22
"ENSG00000176289.4"	8	9	8
"ENSG00000241769.3"	389	147	258
"ENSG00000197620.6"	486	264	389
"ENSG00000225261.1"	0	0	0
"ENSG00000123584.7"	0	0	0
"ENSG00000171129.7"	0	0	0
"ENSG00000155984.10"	399	152	255
"ENSG00000229322.1"	0	0	1
"ENSG00000185247.10"	2	3	4
"ENSG00000228833.1"	0	0	0
"ENSG00000223377.1"	0	0	0
"ENSG00000231694.1"	0	0	0
"ENSG00000235254.3"	1	1	1
"ENSG00000171116.7"	3	0	0
"ENSG00000166008.5"	0	0	0
"ENSG00000224732.1"	1	0	1
"ENSG00000229829.1"	0	0	0
"ENSG00000230899.1"	1	1	2
"ENSG00000156009.5"	0	0	1
"ENSG00000197021.4"	622	270	369
"ENSG00000224871.1"	1	0	0
"ENSG00000235703.1"	1085	451	729
"ENSG00000183171.5"	6	3	2
"ENSG00000252454.1"	0	0	0
"ENSG00000234825.2"	9	18	10
"ENSG00000013619.9"	61	26	43
"ENSG00000263713.1"	0	0	0
"ENSG00000171100.10"	1587	1002	1396
"ENSG00000063601.12"	2644	1462	2118
"ENSG00000102181.15"	818	377	512
"ENSG00000228728.1"	0	0	0
"ENSG00000253009.1"	1	0	0
"ENSG00000230153.1"	0	2	0
"ENSG00000222796.1"	0	0	0
"ENSG00000029993.10"	56	44	25
"ENSG00000230508.1"	0	0	0
"ENSG00000270916.1"	0	0	0
"ENSG00000212595.1"	1	0	1
"ENSG00000265789.1"	1	0	0
"ENSG00000234696.1"	0	3	3
"ENSG00000102195.7"	0	2	4
"ENSG00000269993.1"	0	1	0
"ENSG00000228717.1"	2	2	1
"ENSG00000160131.9"	1514	1144	1423
"ENSG00000270052.1"	0	0	0
"ENSG00000214915.3"	0	0	0
"ENSG00000166049.10"	9	0	3
"ENSG00000239429.1"	0	0	0
"ENSG00000130032.11"	11	6	5
"ENSG00000147378.7"	1	1	2
"ENSG00000183862.5"	0	3	1
"ENSG00000229967.1"	5	1	2
"ENSG00000147381.7"	0	3	3
"ENSG00000102287.12"	5	7	6
"ENSG00000264120.1"	0	0	0
"ENSG00000207621.1"	0	0	0
"ENSG00000207753.1"	0	0	0
"ENSG00000228965.1"	0	1	0
"ENSG00000242520.4"	1	1	2
"ENSG00000266560.1"	0	0	1
"ENSG00000124260.7"	0	0	1
"ENSG00000231937.1"	1	3	4
"ENSG00000011677.8"	4	7	3
"ENSG00000252205.1"	2	0	0
"ENSG00000207957.1"	0	0	0
"ENSG00000211583.1"	0	0	0
"ENSG00000207818.1"	0	0	0
"ENSG00000223940.1"	3	1	0
"ENSG00000147402.7"	7	7	6
"ENSG00000234454.1"	0	0	0
"ENSG00000197172.6"	0	2	0
"ENSG00000197463.8"	0	0	0
"ENSG00000183305.9"	0	0	0
"ENSG00000231447.1"	1	0	0
"ENSG00000242599.3"	1	0	1
"ENSG00000213401.4"	1	3	2
"ENSG00000198930.8"	0	0	0
"ENSG00000184750.11"	0	0	1
"ENSG00000184324.11"	0	1	0
"ENSG00000221867.4"	1	3	0
"ENSG00000226170.1"	0	0	0
"ENSG00000147400.8"	273	213	355
"ENSG00000147383.6"	194	106	149
"ENSG00000147394.14"	2019	1019	1436
"ENSG00000198883.7"	12	5	21
"ENSG00000264933.1"	0	0	0
"ENSG00000234200.1"	4	6	5
"ENSG00000229979.1"	0	0	0
"ENSG00000183837.8"	312	153	225
"ENSG00000235961.3"	1	2	3
"ENSG00000224201.3"	2	0	1
"ENSG00000257088.2"	0	0	2
"ENSG00000203902.2"	0	0	0
"ENSG00000235675.2"	0	0	0
"ENSG00000231600.1"	1	0	0
"ENSG00000237736.1"	0	0	2
"ENSG00000235219.1"	0	0	0
"ENSG00000266108.1"	0	0	1
"ENSG00000198681.5"	1	1	4
"ENSG00000224931.2"	0	1	0
"ENSG00000225110.1"	2	7	3
"ENSG00000063587.12"	794	361	582
"ENSG00000239037.1"	0	0	0
"ENSG00000232249.1"	1	0	3
"ENSG00000214897.3"	2	1	3
"ENSG00000265170.1"	0	0	0
"ENSG00000189420.7"	42	14	12
"ENSG00000259886.1"	63	32	42
"ENSG00000183479.8"	59	18	31
"ENSG00000213397.6"	125	55	75
"ENSG00000224963.2"	1	2	1
"ENSG00000182492.11"	3	4	2
"ENSG00000067842.13"	6	8	14
"ENSG00000147382.14"	436	270	332
"ENSG00000260081.1"	3	11	13
"ENSG00000217889.3"	0	1	0
"ENSG00000213391.3"	0	1	0
"ENSG00000228616.1"	2	0	2
"ENSG00000130829.13"	4	9	4
"ENSG00000237793.2"	3	1	1
"ENSG00000244335.2"	0	0	0
"ENSG00000130822.11"	8	14	11
"ENSG00000130821.11"	2167	764	1201
"ENSG00000185825.11"	3059	792	1320
"ENSG00000101986.8"	570	182	287
"ENSG00000232725.1"	5	6	8
"ENSG00000198753.7"	18	14	23
"ENSG00000184343.6"	9	1	11
"ENSG00000067829.14"	893	446	773
"ENSG00000180879.9"	1227	641	1184
"ENSG00000067840.8"	991	346	520
"ENSG00000184844.6"	1	0	1
"ENSG00000251846.1"	0	0	0
"ENSG00000198910.8"	34	11	27
"ENSG00000196987.2"	1	1	5
"ENSG00000126895.9"	6	4	10
"ENSG00000089820.11"	9353	2084	3471
"ENSG00000102030.11"	612	180	277
"ENSG00000102032.8"	652	341	602
"ENSG00000172534.9"	1339	424	672
"ENSG00000235802.1"	13	3	2
"ENSG00000177854.7"	219	92	141
"ENSG00000265176.1"	3	0	1
"ENSG00000184216.7"	1869	552	790
"ENSG00000211524.2"	2	0	0
"ENSG00000169057.15"	4135	1310	2165
"ENSG00000102076.5"	2	2	1
"ENSG00000102080.8"	0	0	0
"ENSG00000147380.6"	0	0	0
"ENSG00000182242.7"	0	0	0
"ENSG00000166160.5"	0	0	0
"ENSG00000185254.8"	0	1	1
"ENSG00000007350.12"	163	97	114
"ENSG00000231830.1"	2	4	2
"ENSG00000196924.10"	40727	12899	17569
"ENSG00000102119.6"	452	153	214
"ENSG00000147403.12"	20562	11370	20953
"ENSG00000207165.1"	0	0	0
"ENSG00000013563.9"	1021	575	825
"ENSG00000102125.11"	1136	435	714
"ENSG00000197180.1"	13	5	20
"ENSG00000071553.12"	2092	598	999
"ENSG00000203879.7"	1489	570	1042
"ENSG00000071859.10"	578	289	471
"ENSG00000130827.5"	618	192	245
"ENSG00000196976.5"	233	240	313
"ENSG00000102178.8"	1000	558	757
"ENSG00000126903.11"	696	118	221
"ENSG00000264783.1"	0	0	0
"ENSG00000264484.1"	0	1	0
"ENSG00000264631.1"	1	0	0
"ENSG00000071889.12"	531	204	288
"ENSG00000261773.1"	2	5	0
"ENSG00000160211.11"	1870	486	756
"ENSG00000073009.8"	717	199	308
"ENSG00000231342.2"	0	0	0
"ENSG00000183678.8"	0	0	0
"ENSG00000232155.1"	0	2	0
"ENSG00000184033.8"	0	0	0
"ENSG00000213338.3"	0	0	0
"ENSG00000224882.2"	9	4	3
"ENSG00000126890.13"	3	5	5
"ENSG00000226141.1"	0	0	2
"ENSG00000237619.1"	0	0	0
"ENSG00000160219.7"	2457	1447	1985
"ENSG00000130826.11"	1060	620	821
"ENSG00000206948.1"	0	0	2
"ENSG00000206693.1"	0	0	0
"ENSG00000130830.10"	11930	7922	11640
"ENSG00000229237.2"	2	1	0
"ENSG00000203870.5"	2	1	5
"ENSG00000185010.9"	120	87	118
"ENSG00000198082.3"	0	2	2
"ENSG00000197932.3"	52	22	50
"ENSG00000221533.1"	2	1	3
"ENSG00000224069.1"	1	0	0
"ENSG00000237859.1"	1	0	0
"ENSG00000233688.1"	0	1	0
"ENSG00000165775.13"	1288	656	926
"ENSG00000214827.5"	71	33	64
"ENSG00000182712.11"	0	0	0
"ENSG00000185515.10"	738	429	641
"ENSG00000235991.4"	0	0	3
"ENSG00000155959.6"	668	540	694
"ENSG00000224978.1"	1	2	0
"ENSG00000155961.4"	453	293	373
"ENSG00000155962.8"	205	167	245
"ENSG00000225008.1"	10	7	4
"ENSG00000228986.1"	0	2	4
"ENSG00000230491.1"	0	0	0
"ENSG00000224216.1"	42	24	43
"ENSG00000230578.3"	17	11	19
"ENSG00000198307.4"	0	0	0
"ENSG00000198444.4"	1	0	0
"ENSG00000221190.1"	0	0	0
"ENSG00000185990.6"	1	1	2
"ENSG00000221603.1"	0	0	0
"ENSG00000185978.4"	1	0	0
"ENSG00000224533.3"	14	10	12
"ENSG00000225393.1"	10	6	8
"ENSG00000185973.6"	1141	723	1120
"ENSG00000168939.6"	371	208	283
"ENSG00000237801.1"	0	5	0
"ENSG00000237040.1"	1	0	1
"ENSG00000124333.10"	1244	866	1180
"ENSG00000228410.1"	0	0	0
"ENSG00000223484.2"	3	4	1
"ENSG00000124334.12"	74	18	32
"ENSG00000270726.1"	1	1	0
"ENSG00000185203.7"	0	0	0
"ENSG00000182484.10"	140	37	70
"ENSG00000227159.3"	13	4	5
"ENSGR0000228572.2"	0	0	0
"ENSGR0000182378.8"	0	0	0
"ENSGR0000178605.8"	0	0	0
"ENSGR0000226179.1"	0	0	0
"ENSGR0000167393.12"	0	0	0
"ENSGR0000266731.1"	0	0	0
"ENSGR0000234958.1"	0	0	0
"ENSGR0000229232.1"	0	0	0
"ENSGR0000185960.8"	0	0	0
"ENSGR0000237531.1"	0	0	0
"ENSGR0000225661.2"	0	0	0
"ENSGR0000205755.6"	0	0	0
"ENSGR0000198223.10"	0	0	0
"ENSGR0000264510.1"	0	0	0
"ENSGR0000264819.1"	0	0	0
"ENSGR0000263980.1"	0	0	0
"ENSGR0000265658.1"	0	0	0
"ENSGR0000263835.1"	0	0	0
"ENSGR0000223274.1"	0	0	0
"ENSGR0000265350.1"	0	0	0
"ENSGR0000185291.6"	0	0	0
"ENSGR0000169100.8"	0	0	0
"ENSGR0000236871.2"	0	0	0
"ENSGR0000236017.3"	0	0	0
"ENSGR0000169093.10"	0	0	0
"ENSGR0000182162.5"	0	0	0
"ENSGR0000197976.6"	0	0	0
"ENSGR0000196433.7"	0	0	0
"ENSGR0000223511.1"	0	0	0
"ENSGR0000234622.1"	0	0	0
"ENSGR0000169084.8"	0	0	0
"ENSGR0000223571.1"	0	0	0
"ENSGR0000214717.5"	0	0	0
"ENSGR0000223773.2"	0	0	0
"ENSGR0000230542.1"	0	0	0
"ENSGR0000002586.13"	0	0	0
"ENSGR0000168939.6"	0	0	0
"ENSGR0000237801.1"	0	0	0
"ENSGR0000237040.1"	0	0	0
"ENSGR0000124333.10"	0	0	0
"ENSGR0000228410.1"	0	0	0
"ENSGR0000223484.2"	0	0	0
"ENSGR0000124334.12"	0	0	0
"ENSGR0000270726.1"	0	0	0
"ENSGR0000185203.7"	0	0	0
"ENSGR0000182484.10"	0	0	0
"ENSGR0000227159.3"	0	0	0
"ENSG00000251841.1"	0	0	0
"ENSG00000184895.6"	0	0	1
"ENSG00000237659.1"	0	0	6
"ENSG00000232195.1"	0	0	0
"ENSG00000129824.11"	2408	1826	2781
"ENSG00000227289.1"	0	1	0
"ENSG00000229163.2"	7	1	8
"ENSG00000067646.7"	735	474	626
"ENSG00000233070.1"	10	13	9
"ENSG00000223600.1"	4	2	2
"ENSG00000231535.1"	719	498	732
"ENSG00000234652.1"	0	0	0
"ENSG00000216777.1"	0	0	0
"ENSG00000176679.8"	1	1	0
"ENSG00000232927.1"	1	4	0
"ENSG00000225653.1"	0	0	0
"ENSG00000218410.1"	0	0	0
"ENSG00000229518.1"	0	0	0
"ENSG00000229308.1"	7	5	5
"ENSG00000252900.1"	0	0	0
"ENSG00000225878.1"	0	2	0
"ENSG00000099715.10"	5	5	2
"ENSG00000252468.1"	0	0	0
"ENSG00000231341.1"	0	1	0
"ENSG00000235001.2"	3	7	4
"ENSG00000269464.1"	0	0	0
"ENSG00000214207.2"	0	1	0
"ENSG00000252059.2"	0	0	0
"ENSG00000235175.1"	0	0	0
"ENSG00000251879.2"	0	1	0
"ENSG00000237195.1"	0	0	0
"ENSG00000251275.1"	0	0	0
"ENSG00000237069.2"	0	0	0
"ENSG00000250204.1"	0	0	0
"ENSG00000168757.8"	0	1	0
"ENSG00000234830.3"	1	1	0
"ENSG00000238235.1"	0	0	1
"ENSG00000234583.1"	0	0	0
"ENSG00000235094.2"	0	0	0
"ENSG00000242879.1"	0	0	0
"ENSG00000223744.1"	0	0	0
"ENSG00000229643.1"	0	0	0
"ENSG00000129816.5"	0	0	0
"ENSG00000212856.5"	0	0	0
"ENSG00000237563.1"	0	0	0
"ENSG00000147753.5"	0	0	0
"ENSG00000185700.6"	0	0	0
"ENSG00000235895.1"	0	0	0
"ENSG00000232620.1"	0	0	0
"ENSG00000224953.1"	0	0	0
"ENSG00000233634.1"	0	0	0
"ENSG00000099721.9"	0	2	0
"ENSG00000237701.1"	0	0	0
"ENSG00000092377.9"	3	3	3
"ENSG00000232583.1"	0	0	0
"ENSG00000099725.10"	2410	1233	1775
"ENSG00000252633.1"	0	0	0
"ENSG00000251996.1"	30	6	12
"ENSG00000252155.1"	0	0	0
"ENSG00000252472.1"	0	0	0
"ENSG00000238073.1"	0	0	0
"ENSG00000223422.1"	1	2	1
"ENSG00000236435.1"	0	2	0
"ENSG00000236690.2"	1	0	1
"ENSG00000225520.1"	0	0	0
"ENSG00000234795.5"	0	1	1
"ENSG00000237048.2"	0	1	0
"ENSG00000215603.4"	1	0	1
"ENSG00000244246.1"	0	0	0
"ENSG00000229745.1"	0	0	0
"ENSG00000241200.1"	0	0	1
"ENSG00000239893.1"	0	1	1
"ENSG00000227204.1"	2	0	1
"ENSG00000225809.1"	1	3	2
"ENSG00000215601.3"	1	1	1
"ENSG00000224634.1"	1	0	0
"ENSG00000223955.1"	0	0	0
"ENSG00000234179.1"	0	0	0
"ENSG00000226529.1"	0	0	0
"ENSG00000234850.1"	0	0	0
"ENSG00000227830.1"	0	0	0
"ENSG00000216824.2"	0	0	0
"ENSG00000232348.2"	0	0	0
"ENSG00000233699.1"	0	0	0
"ENSG00000232419.1"	0	0	0
"ENSG00000180910.7"	0	0	0
"ENSG00000228207.1"	0	1	0
"ENSG00000173357.8"	1	1	2
"ENSG00000230025.1"	0	0	0
"ENSG00000231988.1"	0	0	0
"ENSG00000232235.1"	1	0	0
"ENSG00000224408.1"	1	0	0
"ENSG00000238154.1"	1	0	0
"ENSG00000232924.1"	0	0	0
"ENSG00000197038.5"	0	1	1
"ENSG00000232808.1"	0	0	1
"ENSG00000233803.4"	1	0	0
"ENSG00000225560.2"	1	0	0
"ENSG00000229549.4"	1	1	0
"ENSG00000228383.2"	4	3	6
"ENSG00000188656.8"	1	0	0
"ENSG00000237802.2"	0	0	0
"ENSG00000228927.5"	0	0	0
"ENSG00000258992.1"	1	3	6
"ENSG00000225516.2"	0	0	0
"ENSG00000238074.3"	1	0	1
"ENSG00000230066.1"	0	2	1
"ENSG00000270073.1"	1	0	0
"ENSG00000234803.3"	2	1	2
"ENSG00000236424.3"	3	0	2
"ENSG00000224336.1"	0	1	0
"ENSG00000236786.1"	1	3	0
"ENSG00000231436.1"	0	0	0
"ENSG00000234110.1"	0	1	1
"ENSG00000226223.1"	1	0	0
"ENSG00000232617.1"	0	1	0
"ENSG00000183385.5"	0	0	0
"ENSG00000147761.4"	0	0	0
"ENSG00000228890.1"	0	0	0
"ENSG00000212855.5"	0	0	0
"ENSG00000129845.5"	0	0	0
"ENSG00000224075.1"	1	0	0
"ENSG00000228379.1"	0	0	1
"ENSG00000229208.1"	0	1	0
"ENSG00000231874.3"	0	0	0
"ENSG00000187657.6"	0	1	0
"ENSG00000239225.1"	0	0	0
"ENSG00000234950.1"	1	0	0
"ENSG00000236718.2"	0	0	2
"ENSG00000243643.1"	1	0	2
"ENSG00000225685.1"	0	1	1
"ENSG00000235193.1"	0	0	0
"ENSG00000251766.1"	0	0	0
"ENSG00000235691.1"	0	1	3
"ENSG00000252289.1"	2	1	0
"ENSG00000226975.1"	1	1	0
"ENSG00000231411.1"	1	1	3
"ENSG00000226061.1"	1	4	1
"ENSG00000237447.1"	3	2	4
"ENSG00000251966.2"	0	0	2
"ENSG00000225840.1"	0	0	0
"ENSG00000251705.1"	0	1	1
"ENSG00000271365.1"	4	2	4
"ENSG00000271309.1"	1	4	4
"ENSG00000270570.1"	2	1	3
"ENSG00000263502.1"	2	0	2
"ENSG00000252855.1"	4	0	2
"ENSG00000258567.1"	4	6	8
"ENSG00000259154.1"	2	10	6
"ENSG00000259029.1"	3	8	18
"ENSG00000258991.1"	24	24	36
"ENSG00000270455.1"	0	0	0
"ENSG00000183704.6"	0	1	2
"ENSG00000270242.1"	1	1	1
"ENSG00000271375.1"	0	0	0
"ENSG00000234385.1"	0	0	0
"ENSG00000265161.1"	0	1	0
"ENSG00000215583.3"	0	0	0
"ENSG00000235649.2"	2	6	0
"ENSG00000236477.1"	0	0	0
